ensemble_size;model_name;mean_absolute_error_mean;mean_absolute_error_std;mean_squared_error_mean;mean_squared_error_std;root_mean_squared_error_mean;root_mean_squared_error_std
44;gpt2_xl_wechsel_german;0.4888249256907512;0.0023196185822472923;0.3745780782474302;0.002899334215205437;0.6120232651866326;0.0023678522857277866
45;gpt2_xl_wechsel_german;0.48871288724204864;0.002362162636202805;0.3744815149285698;0.0030464369374305967;0.6119438946964266;0.0024881445299318513
46;gpt2_xl_wechsel_german;0.4887102930054139;0.0023012363324623007;0.37439230533237244;0.002879782247044858;0.6118715323281967;0.0023534650017143117
47;gpt2_xl_wechsel_german;0.48872871680700425;0.0022659824948662306;0.3744462681850128;0.002841446759106978;0.6119157515151165;0.0023209091586658087
48;gpt2_xl_wechsel_german;0.48867005902480654;0.0021527735942485737;0.3743609647680471;0.002707842572332237;0.6118464466361764;0.002212555566351384
49;gpt2_xl_wechsel_german;0.48879382010474626;0.0021552992840661797;0.37449717287729306;0.002716321428760273;0.6119577204646912;0.002219497041717039
50;gpt2_xl_wechsel_german;0.4887025170566728;0.002159804538635496;0.37440700635438606;0.0026930265948326496;0.6118841164811878;0.002199816268416783
51;gpt2_xl_wechsel_german;0.48855979983593256;0.0021309486864848144;0.3742678039881685;0.002696688883505307;0.6117703427245068;0.0022037712028350697
52;gpt2_xl_wechsel_german;0.4887052280585625;0.0022412513022505463;0.37435125563748683;0.0027579655519766326;0.6118383625681465;0.0022536206915681114
53;gpt2_xl_wechsel_german;0.48869739570474846;0.002106306219535711;0.37439432449250143;0.0026361481950300503;0.6118739170780007;0.0021537713103077583
54;gpt2_xl_wechsel_german;0.48866510199347846;0.0021215168575883566;0.3743529335686833;0.0026291771877747965;0.6118401126817556;0.0021481845723731264
55;gpt2_xl_wechsel_german;0.4887665512482637;0.002053737648948236;0.3745001210148388;0.0026370727743845967;0.6119603632905524;0.002153930256379383
56;gpt2_xl_wechsel_german;0.48868005340537096;0.0021334303539917725;0.3743728274024061;0.002692390503755238;0.6118561873652192;0.0021995962190904748
57;gpt2_xl_wechsel_german;0.4886806612077054;0.0020937474594544675;0.3744436342691459;0.0025454826557537065;0.6119144660047116;0.002079636555116916
58;gpt2_xl_wechsel_german;0.4885253987243671;0.001968412854658513;0.37424333299684637;0.0025428881988529394;0.6117507816827277;0.00207808225159278
59;gpt2_xl_wechsel_german;0.48862250159232234;0.0019582127211616586;0.3743550864560944;0.0025045555382040593;0.6118422214460639;0.002046142404374656
60;gpt2_xl_wechsel_german;0.4885201490479027;0.0019350907554956988;0.3741592045161256;0.0024637754444442107;0.611682234646742;0.0020130539185308463
1;gpt2_xl_wechsel_german;0.42697628170548774;0.011988289481913337;0.30891330192341737;0.016307762177757895;0.5556100739436776;0.014524414423063427
2;gpt2_xl_wechsel_german;0.4160620895232717;0.008311204818028195;0.2952496786893946;0.010748539159012619;0.5432795890663227;0.009852099125597043
3;gpt2_xl_wechsel_german;0.4126402731948621;0.006633736163418537;0.29097339053649607;0.008299883416440727;0.5393648412734563;0.0076822882078397305
4;gpt2_xl_wechsel_german;0.4102387111870344;0.005812960339627327;0.2880874139605074;0.006900148158908511;0.5366993414016699;0.006424342121423059
5;gpt2_xl_wechsel_german;0.40903535709185856;0.005104095287607164;0.2866027202352266;0.006218456346315718;0.535321458310299;0.005804325797181239
6;gpt2_xl_wechsel_german;0.40834118356591614;0.004668984343065595;0.28576937817268355;0.005641056123190832;0.5345480124721618;0.005275259530002332
7;gpt2_xl_wechsel_german;0.40789854714413415;0.004271352092088191;0.28524186990926537;0.005026873765310555;0.5340597049080731;0.0047035759154664914
8;gpt2_xl_wechsel_german;0.40748867418379076;0.004162708779154916;0.2847470343354152;0.004902564786384161;0.533597201062904;0.004591561355921298
9;gpt2_xl_wechsel_german;0.4070723134421801;0.003841110849642012;0.28439100249780186;0.004519383275252371;0.5332664129759117;0.004237126720874732
10;gpt2_xl_wechsel_german;0.40669141223019134;0.003604611168858882;0.28401743935001406;0.004123945681715508;0.5329188487370067;0.003867165086116248
11;gpt2_xl_wechsel_german;0.40664101460294566;0.003618767349184427;0.28374078778958123;0.004130309517991238;0.5326591562770147;0.003876344913828475
12;gpt2_xl_wechsel_german;0.40644682641887436;0.0033929834308688675;0.2835344633506542;0.003947300801624091;0.5324666498308892;0.0037072783056717232
13;gpt2_xl_wechsel_german;0.4063897006945859;0.003126036421850398;0.2835262645488234;0.0037714966437570442;0.5324600876330209;0.003540078928401201
14;gpt2_xl_wechsel_german;0.40610132465727694;0.0031008288603743927;0.28325016945299186;0.0035321504421703853;0.5322022019986312;0.003316117826368929
15;gpt2_xl_wechsel_german;0.4059163753571948;0.003036150891052678;0.2830499562833863;0.0034535189439388416;0.5320145035541363;0.0032457397089410028
16;gpt2_xl_wechsel_german;0.4059909748452501;0.00285409902761136;0.28314357194291073;0.003232841534888719;0.532103705105976;0.003037792551703692
17;gpt2_xl_wechsel_german;0.4058123100939445;0.0028455033829526966;0.28289597478157824;0.0032563866873382037;0.5318708621284307;0.003061073424194703
18;gpt2_xl_wechsel_german;0.4057255859309138;0.0027920522196591886;0.2827527422098704;0.003107081018590704;0.5317369879976015;0.0029199882601832067
19;gpt2_xl_wechsel_german;0.4057089129353399;0.0026563626723669154;0.2828373206738624;0.0030043892617399237;0.5318170317843371;0.0028237123279729734
20;gpt2_xl_wechsel_german;0.40542641836942256;0.002583064690534767;0.28241516663410654;0.002908683165452907;0.5314204399875365;0.00273680244932961
21;gpt2_xl_wechsel_german;0.40543655250465616;0.002563071403873732;0.282592622621977;0.002934205792546186;0.5315872608557487;0.002759407941963159
22;gpt2_xl_wechsel_german;0.40539568401194936;0.0024428966080888835;0.28249636954652935;0.002769117690658062;0.5314974986917299;0.0026048447515104353
23;gpt2_xl_wechsel_german;0.40542591181932286;0.002410389026784356;0.28244903042706004;0.0027058710276792134;0.5314532523739637;0.0025450826394089856
24;gpt2_xl_wechsel_german;0.4053313076202486;0.002353844053694084;0.28238189012155257;0.002683214308494266;0.5313901818354129;0.00252411204587427
25;gpt2_xl_wechsel_german;0.40534962382089346;0.002328856007682952;0.28239151988169997;0.0026096386780326136;0.5313995651140627;0.0024552202326356036
26;gpt2_xl_wechsel_german;0.4051806007540963;0.002280946419671779;0.28221114384777635;0.0025938599970917325;0.5312298887474726;0.0024403082242677185
27;gpt2_xl_wechsel_german;0.4052314952472709;0.0022067125733683146;0.28227679207281614;0.002488670334308898;0.5312921152134239;0.0023421935728087217
28;gpt2_xl_wechsel_german;0.40514726788970135;0.002178249116534989;0.2821705185561017;0.0024054222274928795;0.5311924279061434;0.0022645572410570866
29;gpt2_xl_wechsel_german;0.4052926225770983;0.0021136894492584136;0.28231863817453;0.002338369891735769;0.5313320994759173;0.0022007008265459427
30;gpt2_xl_wechsel_german;0.4051529846070445;0.0021478009208050716;0.28224562909787404;0.002479410700756199;0.5312628252663317;0.00233345943658514
31;gpt2_xl_wechsel_german;0.4051054852549146;0.0021341948863250475;0.2821522404410582;0.0024188603287961167;0.5311751713635036;0.0022766095322807145
32;gpt2_xl_wechsel_german;0.4051062779785543;0.002078337895808384;0.282175221318125;0.0023615738980017416;0.5311970284321856;0.0022233412214991365
33;gpt2_xl_wechsel_german;0.405007809174128;0.0019970181849683346;0.2820912677993762;0.0022677350939882563;0.5311183613522696;0.0021350860516870774
34;gpt2_xl_wechsel_german;0.4050811718549527;0.002031035163677363;0.2821348883938576;0.0022590508922949574;0.5311594581737025;0.0021267132823760294
35;gpt2_xl_wechsel_german;0.40498045494664314;0.0019385283269443242;0.2820053751937872;0.0021643168552690113;0.5310378766329109;0.0020378733826136772
36;gpt2_xl_wechsel_german;0.40499548887185277;0.001960105668738189;0.2820645186863299;0.002257109357086994;0.531093221019371;0.0021245675762938633
37;gpt2_xl_wechsel_german;0.4050462196612865;0.0019534691815821545;0.2820040449440755;0.0021893669528364047;0.5310365322264116;0.0020617069767355036
38;gpt2_xl_wechsel_german;0.4049311002907615;0.0019334728620072732;0.281981879506344;0.002112763961273259;0.531015938299823;0.001989154251637078
39;gpt2_xl_wechsel_german;0.40495555327590727;0.001860777102028635;0.28195990126226816;0.001990561043191551;0.5309956590988667;0.0018747787133538945
40;gpt2_xl_wechsel_german;0.40504774469714383;0.0018146782576882981;0.28206286848068046;0.0019911503787987546;0.5310926085073728;0.0018743486062809509
41;gpt2_xl_wechsel_german;0.40486289374637835;0.0017907924239666207;0.28192143834120414;0.002051245700541819;0.5309592369283112;0.0019315259517686347
42;gpt2_xl_wechsel_german;0.40489151306230137;0.0017347673530199743;0.2819682425355829;0.001955274602003349;0.531003629844986;0.0018414717077153426
43;gpt2_xl_wechsel_german;0.4049124195817511;0.0017853333386851225;0.28199696577429506;0.001964520865997218;0.5310306479231203;0.0018493676777840314
44;gpt2_xl_wechsel_german;0.4048796712452336;0.0017722346485899837;0.28192264948511725;0.001959206028378288;0.5309606842243064;0.001845182340969302
45;gpt2_xl_wechsel_german;0.4049200061957354;0.0017567505780682272;0.28192912697401956;0.0019541507348596002;0.5309668009955326;0.0018402720426250547
46;gpt2_xl_wechsel_german;0.4048745408769811;0.0017232780773192443;0.2819455786860724;0.0019177807027107392;0.5309824101661458;0.0018061124731345653
47;gpt2_xl_wechsel_german;0.40471186198410936;0.0017546723529790963;0.2817070306146926;0.0019478486011843303;0.5307576351229876;0.0018348678659546275
48;gpt2_xl_wechsel_german;0.4047917132172476;0.0016870695964468943;0.28184094957209765;0.0019143930987689912;0.5308838876009949;0.0018029721185518397
49;gpt2_xl_wechsel_german;0.40480330436601675;0.0017066755992164193;0.28182454250573297;0.0018751824041167554;0.5308685579395391;0.001766300298348765
50;gpt2_xl_wechsel_german;0.4047908160879953;0.0017484966954769592;0.2818705127351103;0.0018529953886281473;0.5309119232402889;0.001745148116637394
51;gpt2_xl_wechsel_german;0.40480281700535753;0.0015880271757611258;0.28184333002760315;0.0017941716219341704;0.5308865019579062;0.0016896512726147718
52;gpt2_xl_wechsel_german;0.4047271483752312;0.001669194395044258;0.2817933301395709;0.0018730259830033982;0.5308391665449937;0.0017642318162419681
53;gpt2_xl_wechsel_german;0.40471428806681464;0.0015313355397913368;0.28177763219585483;0.001692433243411813;0.5308249172184486;0.001594364412774555
54;gpt2_xl_wechsel_german;0.40465555514029716;0.0016290448335622692;0.28167957303430263;0.001794080412291821;0.5307322477278805;0.0016902997153211477
55;gpt2_xl_wechsel_german;0.4047318332179016;0.0016254358639998937;0.2817662980386551;0.001792604128633264;0.5308139490149726;0.001688911544882851
56;gpt2_xl_wechsel_german;0.40474071870192246;0.0015762538471382108;0.2817983893800169;0.001737227392718598;0.5308443405007601;0.0016365257547614294
57;gpt2_xl_wechsel_german;0.4047000893703774;0.001605823105187302;0.2817977634208115;0.0017460697202477781;0.5308437258281338;0.001644650294396893
58;gpt2_xl_wechsel_german;0.4047344264661865;0.001544750931275211;0.28180393892918104;0.001704008300763972;0.5308496631383965;0.001605195216663694
59;gpt2_xl_wechsel_german;0.40478060094075763;0.0015381491562392402;0.2818354062810418;0.001727960990066666;0.5308792338471953;0.0016272672969302245
60;gpt2_xl_wechsel_german;0.4046331262933623;0.001545713469557968;0.28167486303796185;0.001698072912585459;0.5307280915217882;0.001599520574606873
1;gpt2_xl_wechsel_german;0.4809068814536799;0.012978241639469272;0.3700547386756955;0.017169557800543626;0.6081605949012703;0.013986604668021908
2;gpt2_xl_wechsel_german;0.47180882365159676;0.008654271603877417;0.3557870462668399;0.010243813520331704;0.5964176553555502;0.00854983899111322
3;gpt2_xl_wechsel_german;0.4693657991048517;0.007073285505210861;0.3514948935783292;0.008296541618642076;0.5928290048520112;0.006979491227960675
4;gpt2_xl_wechsel_german;0.46780250109149085;0.006048795997253154;0.34868733377041955;0.006968214412127026;0.5904682154740178;0.005886844680165477
5;gpt2_xl_wechsel_german;0.4667596759205835;0.005351062789982459;0.34703307492600266;0.0061869241185681535;0.5890718433215417;0.005240782151660442
6;gpt2_xl_wechsel_german;0.46621341987992243;0.004885194764493212;0.34600463700257744;0.0054775206145611845;0.5882032128321096;0.004651779833324259
7;gpt2_xl_wechsel_german;0.46622457695304387;0.004276337348238837;0.3457245460004994;0.005167965355424723;0.5879670893772388;0.004389427848175346
8;gpt2_xl_wechsel_german;0.4656259210905355;0.0040225456910527235;0.34495080473638196;0.0045525109354513935;0.5873123741886136;0.0038723192237826035
9;gpt2_xl_wechsel_german;0.4658320444164892;0.003862739908402678;0.3448258688166777;0.004354409031774203;0.587207075346257;0.00370583501878606
10;gpt2_xl_wechsel_german;0.46552773615112736;0.0035760847041918487;0.3444367386233832;0.004157890223971449;0.5868766524361356;0.003542032570857418
11;gpt2_xl_wechsel_german;0.4652062139039513;0.0034958859657668404;0.34416158026577837;0.003987167671728311;0.5866430472475065;0.003395130166588569
12;gpt2_xl_wechsel_german;0.46513396174293486;0.0033013649417030647;0.3438922489334697;0.00377261084318986;0.5864144631459223;0.003215071295100586
13;gpt2_xl_wechsel_german;0.4651058404470326;0.003205850159897416;0.3437918799126075;0.00374779074327242;0.5863289934362597;0.0031939896996166944
14;gpt2_xl_wechsel_german;0.4651007560339698;0.0029673318272609205;0.3436667244980437;0.0033254555975220077;0.586224098466131;0.0028352979611022937
15;gpt2_xl_wechsel_german;0.46505361513379173;0.0029724062947273657;0.3435625629865364;0.0035345953512319617;0.5861343693190603;0.0030121690930436655
16;gpt2_xl_wechsel_german;0.46494728432762156;0.00284779854950417;0.3434013029460724;0.0032166209007836854;0.5859981088192343;0.0027435257037033748
17;gpt2_xl_wechsel_german;0.4649757939082364;0.0028564344455552742;0.34342044052881116;0.0031488060897255717;0.5860147044039067;0.0026858825696926413
18;gpt2_xl_wechsel_german;0.46473988458192217;0.002771162208246159;0.3430791098993118;0.003109007587388661;0.5857235507451056;0.002653119088309056
19;gpt2_xl_wechsel_german;0.46480217235452886;0.0025627250003280224;0.3431466618811405;0.003001385447106061;0.585781620300041;0.002561593558620773
20;gpt2_xl_wechsel_german;0.4647333009421056;0.002556531107886459;0.3429066225741869;0.0028842396409177154;0.5855771211842179;0.00246247509132393
21;gpt2_xl_wechsel_german;0.4647637770111536;0.0024543209935118074;0.34305333933458326;0.0028472105301674345;0.585702519869896;0.002429702881693266
22;gpt2_xl_wechsel_german;0.4647068135651734;0.002377144015297024;0.34290363358908854;0.0026986334116644;0.5855752132043406;0.00230403523356533
23;gpt2_xl_wechsel_german;0.4647361968708042;0.0024416550591101964;0.342934379577113;0.0027349548464920695;0.5856013429666816;0.0023349828431540012
24;gpt2_xl_wechsel_german;0.46468475780187224;0.0023577896820722393;0.3427899651235946;0.0027117561947405814;0.5854781059297676;0.0023147264298382267
25;gpt2_xl_wechsel_german;0.4645397486484382;0.0022706762991828956;0.3426749983115859;0.0025236680962971852;0.5853805240832142;0.002155221711985753
26;gpt2_xl_wechsel_german;0.46461398144473676;0.0021895601988768704;0.3427145073508913;0.0024944496804460547;0.5854143612188887;0.0021301565996020727
